,codigo,descricao,sum,min,max,mean,std,total_movimento,minimo_mes,maximo_mes,media_mensal
0,00502,ARRUELA INJ ABAULADA PR,120,120,120,120.0,,120,120,120,120.0
1,00503,ARTICULADOR  INJETADO  PRETO,18395,1,2333,145.9920634920635,430.0251061699862,18395,8,2412,707.5
2,00504,CANO INJ BR LINHA INFINITY,40393,3,1165,254.0440251572327,204.34979770401108,40393,12,4611,1683.0416666666667
3,00506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",35400,2,540,22.3062381852552,28.344386878036044,35400,808,2594,1361.5384615384614
4,00507,CANO INJ PR LINHA INFINITY,25153,2,1350,292.4767441860465,198.88582161893711,25153,63,2801,1323.842105263158
5,00508,COPO INJ ELETRON BR,22338,1,589,235.13684210526316,152.84971137204465,22338,70,2714,893.52
6,00510,COPO INJ ELETRON PR,26594,1,753,188.60992907801418,169.3962713811968,26594,78,2277,1022.8461538461538
7,00511,PARAF ACO INOX MAQ SEX M5X35,489,12,36,16.3,6.701260818064324,489,12,60,28.764705882352942
8,00512,"PORCA ACO INOX MAQ SEX M5X0,8",489,12,36,16.3,6.701260818064324,489,12,60,28.764705882352942
9,00514,SOQ PORCE E27 LATAO BORNER,474771,1,3000,261.15016501650166,309.69626322700384,474771,642,36514,18260.423076923078
10,00545,DISC INJ 1 F BR LINHA INFINITY,24443,1,806,81.20598006644518,122.54693290376386,24443,65,2193,940.1153846153846
11,00546,DISC INJ 1 F PR LINHA INFINITY,17334,1,887,52.527272727272724,93.54511052848021,17334,32,1489,666.6923076923077
12,00548,DISC INJ 3 F BR LINHA INFINITY,14259,1,536,59.16597510373444,80.026176993215,14259,14,1399,548.4230769230769
13,00549,DISC INJ 3 F PR LINHA INFINITY,8930,1,675,54.785276073619634,87.74005816364107,8930,12,937,343.46153846153845
14,00551,ELE INJ NOVO P/ SOQ,64825,1,1290,313.1642512077295,244.09194129097892,64825,173,5561,2701.0416666666665
15,00552,ELE INJ PEQ P/ SOQ,71333,3,2225,398.50837988826817,373.3625579091778,71333,63,9054,3396.809523809524
16,00553,ELE SIMPLES BR  C/CLICK,50096,1,1165,251.73869346733667,192.81587506497542,50096,338,5406,2003.84
17,00554,ELE SIMPLES PR  C/CLICK,30971,2,1350,249.76612903225808,191.94541521137236,30971,24,2908,1238.84
18,00555,EXTRU 42MM BR,15131,10,1072,229.25757575757575,182.3553007481705,15131,200,1898,796.3684210526316
19,00556,EXTRU 42MM PR,11318,2,1350,290.20512820512823,231.97007287547146,11318,266,1467,754.5333333333333
20,00558,NIPEL INJ 20MM BR,12645,1,168,36.86588921282799,32.81348277408949,12645,105,892,486.34615384615387
21,00559,NIPEL INJ 20MM PR,19722,1,540,46.07943925233645,48.297024483126286,19722,366,1627,758.5384615384615
22,00560,NIPEL INJ 35MM BR,58523,1,1500,59.114141414141415,126.80154196025649,58523,535,4761,2250.8846153846152
23,00561,NIPEL INJ 35MM PR,61476,1,2362,57.13382899628253,187.44236628305316,61476,438,7315,2364.4615384615386
24,00562,"PARAF CAB INJ 3,5X25 BR",62918,1,1165,246.7372549019608,186.1249622145398,62918,134,5806,2419.923076923077
25,00563,"PARAF CAB INJ 3,5X25 PR",51949,1,1350,217.35983263598325,188.00515206592937,51949,432,4574,1998.0384615384614
26,00565,PORCA INJ C/ RELEVO PR,56423,1,540,28.670223577235774,39.69144448336719,56423,950,3732,2170.1153846153848
27,00566,PRENSA CABO PRETO INJ FEMEA,5860,1,288,15.340314136125654,20.29401726886359,5860,68,766,418.57142857142856
28,00567,PRENSA CABO PRETO INJ MACHO,10733,1,288,15.877218934911243,20.025569180299453,10733,25,1105,429.32
29,00568,PRENSA FIO INJ,11121,1,288,10.849756097560975,15.810117855367485,11121,133,1127,427.7307692307692
30,00569,TRAVESSA INJ PR,136690,1,1000,39.043130534133105,96.4511845254811,136690,2412,9956,5257.307692307692
31,00570,BOLA INJ P/ LANTER QUADRA BR C/ F,223,1,24,7.964285714285714,5.181749617699518,223,4,52,14.866666666666667
32,00571,BOLA INJ P/ LANTER QUADRA BR S/ F,932,1,40,8.55045871559633,6.5468203174604644,932,2,110,38.833333333333336
33,00572,BOLA INJ P/ LANTER QUADRA PR C/ F,673,1,36,8.973333333333333,6.77230715075329,673,4,68,25.884615384615383
34,00573,BOLA INJ P/ LANTER QUADRA PR S/ F,3773,1,84,9.527777777777779,9.67532349172262,3773,54,271,145.1153846153846
35,00574,BRACO INJ ARANDE QUADRA BR,320,1,24,9.696969696969697,6.121094920870206,320,1,44,16.0
36,00575,BRACO INJ ARANDE QUADRA PR,1779,1,84,11.551948051948052,12.125186991505867,1779,8,130,68.42307692307692
37,00576,CHAPEU INJ P/ LANTER QUADRA BR,932,1,40,8.55045871559633,6.5468203174604644,932,2,110,38.833333333333336
38,00577,CHAPEU INJ P/ LANTER QUADRA PR,3773,1,84,9.527777777777779,9.67532349172262,3773,54,271,145.1153846153846
39,00578,QUADRO INJ P/ LANTER QUADRA BR,932,1,40,8.55045871559633,6.5468203174604644,932,2,110,38.833333333333336
40,00579,QUADRO INJ P/ LANTER QUADRA PR,3773,1,84,9.527777777777779,9.67532349172262,3773,54,271,145.1153846153846
41,00580,BOLA INJ P/ LANTER SEX C/ F BR,3450,1,78,12.777777777777779,10.472599522958827,3450,34,289,132.69230769230768
42,00581,BOLA INJ P/ LANTER SEX C/ F PR,9541,1,270,16.916666666666668,20.148696052963203,9541,112,607,366.96153846153845
43,00582,BOLA INJ P/ LANTER SEX S/ F BR,2991,1,48,8.594827586206897,6.462008389019277,2991,35,211,115.03846153846153
44,00583,BOLA INJ P/ LANTER SEX S/ F PR,13878,1,270,12.897769516728625,16.37646509396348,13878,210,1160,533.7692307692307
45,00584,BRACO INJ ARANDE SEX BR,4544,1,200,32.69064748201439,41.20747239836225,4544,2,408,174.76923076923077
46,00585,BRACO INJ ARANDE SEX PR,14910,1,270,32.841409691629956,40.590143909030964,14910,146,1037,573.4615384615385
47,00586,CHAPEU INJ P/ LANTER SEX BR,1851,1,90,12.177631578947368,16.516137793033405,1851,6,187,71.1923076923077
48,00587,CHAPEU INJ P/ LANTER SEX PR,10117,1,270,17.625435540069688,24.425777754657503,10117,180,1008,389.11538461538464
49,00588,QUADRO INJ P/ LANTER SEX BR,1633,1,80,9.837349397590362,11.314407129377244,1633,9,183,62.80769230769231
50,00589,QUADRO INJ P/ LANTER SEX PR,9887,1,270,16.958833619210978,24.670927420865304,9887,162,998,380.2692307692308
51,00590,BASE TARTA INJ BR,2469,6,270,46.58490566037736,63.946021095399175,2469,12,472,154.3125
52,00591,BASE TARTA INJ PR,1594,12,180,51.41935483870968,61.67483235677709,1594,19,210,113.85714285714286
53,00593,GRADE TARTA INJ BR,1880,1,144,19.38144329896907,17.267770616436152,1880,2,210,72.3076923076923
54,00594,GRADE TARTA INJ PR,1472,6,156,23.741935483870968,23.872568442908342,1472,12,216,64.0
55,00596,LENTE CRISTAL TARTA INJETADA,4281,1,156,19.911627906976744,17.875389144216175,4281,36,475,164.65384615384616
56,00597,FRENTE ARAND INJ BR,345,1,40,10.454545454545455,10.437585056811841,345,1,82,23.0
57,00598,FRENTE ARAND INJ PR,612,1,80,11.127272727272727,13.80425933390038,612,1,110,27.818181818181817
58,00600,FUNDO ARAND INJ BR,376,1,100,17.09090909090909,21.780089402302607,376,2,137,34.18181818181818
59,00601,FUNDO ARAND INJ PR,737,1,200,19.394736842105264,37.29106803692114,737,1,204,40.94444444444444
60,00603,ARRUELA ABAULADA DO ESPETO INJ E AL,1513,12,96,18.228915662650603,13.425789981030974,1513,12,168,63.041666666666664
61,00606,ARTIC GR DO ESPE INJ PR,465,12,36,16.607142857142858,6.838557816957682,465,12,60,29.0625
62,00607,ARTIC GR DO ESPE INJ VE,24,12,12,12.0,0.0,24,12,12,12.0
63,00609,ARTIC PQ DO ESPE INJ PR,465,12,36,16.607142857142858,6.838557816957682,465,12,60,29.0625
64,00610,ARTIC PQ DO ESPE INJ VE,24,12,12,12.0,0.0,24,12,12,12.0
65,00612,ESTACA DO ESPE INJ PR,465,12,36,16.607142857142858,6.838557816957682,465,12,60,29.0625
66,00613,ESTACA DO ESPE INJ VE,24,12,12,12.0,0.0,24,12,12,12.0
67,00615,COPO DO ESPE INJ PR,465,12,36,16.607142857142858,6.838557816957682,465,12,60,29.0625
68,00616,COPO DO ESPE INJ VE,24,12,12,12.0,0.0,24,12,12,12.0
69,00617,PARAF CAB INJ DO ESPE AL PR ,24,12,12,12.0,0.0,24,12,12,12.0
70,00618,PARAF CAB INJ DO ESPE INJ PR,1489,12,96,18.382716049382715,13.555965385425864,1489,12,168,62.041666666666664
71,00619,BORBOLETA INJ DO ESPE PR,978,24,72,32.6,13.402521636128649,978,24,120,57.529411764705884
72,00620,PINO TRAVA INJ DO ESPE PR,489,12,36,16.3,6.701260818064324,489,12,60,28.764705882352942
73,00621,BORRACHA DO ESPETO INJETADO,489,12,36,16.3,6.701260818064324,489,12,60,28.764705882352942
74,00622,PARAF CAB PAN MAQ RED PHIL M4X20 INOX,6691,2,696,27.31020408163265,69.62364942592716,6691,27,1304,257.34615384615387
75,00625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",556018,1,3000,99.69840415994263,195.4966529249074,556018,4137,44414,21385.30769230769
76,00626,"PARAF AA CAB PAN PHIL 3,5X16 ZB",66039,1,1080,44.68132611637348,85.86031587396778,66039,623,5163,2539.9615384615386
77,00627,"PARAF AA CAB PAN PHIL 3,5X9,5 ZB",2932,4,120,18.098765432098766,19.08308407583159,2932,20,300,117.28
78,00630,PARAF ACO MAQ RED FS 1/8 X 1 ZB,40,40,40,40.0,,40,40,40,40.0
79,00631,PARAF ACO MAQ RED FS 1/ 8X1/ 2 ZB,40,40,40,40.0,,40,40,40,40.0
80,00632,PORCA ACO G2 MAQ SEX NC 1/8 40F ZB,40,40,40,40.0,,40,40,40,40.0
81,00633,PORCA ACO FOGAO M10 X 1 X 3 MM ZB,11521,1,280,12.944943820224719,20.01271536876083,11521,149,1636,443.11538461538464
82,00636,CABO 40 CM PARAL BR,12878,27,1400,252.50980392156862,272.31102603816976,12878,90,1630,715.4444444444445
83,00637,CABO 40 CM PARAL PR,25212,30,1200,217.3448275862069,217.6773081760077,25212,110,3204,1146.0
84,00638,CABO 90 CM PARAL BR,2142,88,280,126.0,56.3837299227357,2142,88,480,178.5
85,00639,CABO 90 CM PARAL PR,6152,1,600,166.27027027027026,124.74009616635539,6152,15,1100,323.7894736842105
86,00644,CABO 26 CM  PARAL BR,38756,12,1400,403.7083333333333,309.5855265441426,38756,12,3217,1685.0434782608695
87,00645,"CABO 2X0,75X35 CM PARAL PR",938,100,400,234.5,157.3562836368475,938,100,500,312.6666666666667
88,00647,CABO PARALELO 35 CM BR,55711,2,2225,409.6397058823529,357.91477720974024,55711,192,6961,2652.904761904762
89,00648,CABO PARALELO 35 CM PR,39521,3,2100,365.93518518518516,327.1250660586721,39521,20,3904,1646.7083333333333
90,00664,TINTA PO POLIESTER BRANCO FOSCO 9705062,0,0,0,0.0,0.0,0,0,0,0.0
91,00665,TINTA PO POLIESTER PR FOSCO 9715171,0,0,0,0.0,0.0,0,0,0,0.0
92,00671,"SACO PEBD LISO 20,5X32X0,08",126946,1,492,56.295343680709536,77.54797382017924,126946,1356,13202,4882.538461538462
93,00672,"SACO PEBD LISO 27X38X0,08",52104,1,300,19.940298507462686,30.942263866316026,52104,1028,3765,2004.0
94,00678,PLAST BOLHA  120X100 INTEIRA,16,16,16,16.0,,16,16,16,16.0
95,00683,CHAPEU INJ P/ LANTER REDONDA PR,12,2,10,6.0,5.656854249492381,12,2,10,6.0
96,00685,"ARAME  GALVANIZADO 0,75X0,55 CR1 A",0,0,0,0.0,0.0,0,0,0,0.0
97,00729,QUADRO INJ P/ LANTER REDONDA PR,12,2,10,6.0,5.656854249492381,12,2,10,6.0
98,00730,QUADRO INJ P/ LANTER REDONDA BR,4,4,4,4.0,,4,4,4,4.0
99,00731,POSTE INJ P/ BALIZADOR PR,947,1,60,10.074468085106384,9.11012595276896,947,5,110,39.458333333333336
100,00738,POSTE INJ P/ BALIZADOR BR,66,2,8,4.4,2.02837021134844,66,2,12,5.5
101,00760,CHAPA DE ALUMIN 200X200X3MM - MEIO DURO,492,0,100,37.84615384615385,45.41447301218367,492,4,100,70.28571428571429
102,00761,"DISCO DE ALUMINIO 105X0,9 MOLE",63,4,15,9.0,3.6514837167011076,63,4,15,9.0
103,00764,"DISCO DE ALUMINIO 160X0,9 MOLE",171,4,24,17.1,8.359292899389146,171,4,43,19.0
104,00766,"DISCO DE ALUMINIO 170X1,00 MOLE",593,12,58,34.88235294117647,17.276726950370172,593,12,81,49.416666666666664
105,00767,"DISCO DE ALUMINIO 180X0,90 MOLE",209,6,31,13.0625,6.41320252811859,209,6,39,17.416666666666668
106,00768,"DISCO DE ALUMINIO 200X0,9 MOLE",47,4,24,11.75,8.80814017448254,47,4,24,11.75
107,00769,"DISCO DE ALUMINIO 220X1,00 MOLE",194,20,41,27.714285714285715,7.204495950776981,194,20,66,32.333333333333336
108,00770,"DISCO DE ALUMINIO 400X1,00 MOLE",68,20,48,34.0,19.79898987322333,68,20,48,34.0
109,00771,DISCO DE ALUMINIO 450 X 1 MOLE,70,25,45,35.0,14.142135623730951,70,25,45,35.0
110,00772,"DISCO DE ALUMINIO 80X0,90 MOLE",12,12,12,12.0,,12,12,12,12.0
111,00773,"CHAPA SLITER AL 1/2DURO 1,20X15MM1200H14",86,1,27,8.6,8.208396784864737,86,1,32,9.555555555555555
112,00774,"CHAPA SLITER ACO FF 1,20X15MM",162,18,33,23.142857142857142,5.429197958832454,162,18,99,40.5
113,00782,CX PAP  MASTER REF: 232/ 1 /2,6,1,1,1.0,0.0,6,1,2,1.5
114,00785,CX PAP DUPLO KRAFT REF: 750,35,1,12,2.5,2.9022537661405354,35,1,13,3.888888888888889
115,00789,CX PAP DUPLO KRAFT REF: 120,216,1,12,3.789473684210526,2.365955274493213,216,1,39,9.0
116,00791,CX PAP DUPLO KRAFT REF: 122-386-434/2,206,1,30,3.3225806451612905,4.035799608131738,206,1,36,8.24
117,00796,CX PAP SIMPLES MASTER REF: 110,238,0,9,2.106194690265487,1.5718666783841473,238,1,28,9.153846153846153
118,00797,ETIQUETA 100X50,8,8,8,8.0,,8,8,8,8.0
119,00798,CX PAP SIMPLES MASTER REF: 113,539,0,45,2.1137254901960785,3.285437901986927,539,4,67,20.73076923076923
120,00807,GRAMPO BARRETE 35X18 COBREA(CX 5000 UNI),150,1,16,8.333333333333334,4.970501217477084,150,2,40,13.636363636363637
121,00813,"PONTEIRA INTERNA BR 2""",488,1,100,14.352941176470589,27.70721638079496,488,1,114,25.68421052631579
122,00816,CHAPA DE ALUMINIO 160X160X2MM -MEIO DURO,139,0,57,34.75,24.3635656941535,139,0,57,34.75
123,00824,"PONTEIRA INTERNA BR 1""",366,2,40,9.15,7.644505316792025,366,2,54,17.428571428571427
124,00836,BARRA CHATA DE ALUMINIO 5/ 8X1/ 8,21,21,21,21.0,,21,21,21,21.0
125,00837,"PERFIL DE ALUMINIO RED 1.1/ 2X1,58X6000",958,0,96,29.9375,26.579081636602147,958,0,138,63.86666666666667
126,00838,"PERFIL DE ALUMINIO RED 1X1,00X6000MM",114,1,14,8.76923076923077,5.309642896872416,114,1,22,12.666666666666666
127,00839,"PERFIL DE ALUMINIO RED 2.1/ 2X1,58X6000",36,0,22,9.0,9.831920802501752,36,0,22,9.0
128,00840,"PERFIL DE ALUMINIO RED 2X1,27X6000MM",2262,0,150,30.16,39.012832261719744,2262,5,373,102.81818181818181
129,00846,LUVA AL M10X1 C/ ROSCA INTER / EXTER,137,3,12,5.956521739130435,3.125820050505514,137,6,18,11.416666666666666
130,00849,"PONTEIRA INTERNA PR 1""",1174,2,60,8.152777777777779,8.55775887632019,1174,10,96,46.96
131,00851,PONTEIRA INTERNA PR 1.1/ 2,2324,1,260,10.42152466367713,28.77423590156624,2324,6,277,89.38461538461539
132,00852,BORRACHA NITRILICA SILICONADA 55X41MM,1024,12,96,19.32075471698113,15.994919367514633,1024,12,156,48.76190476190476
133,00853,"CANECA AL 50,3X90 EXPANDIDA S/FURACAO",1377,465,912,688.5,316.07673119038674,1377,465,912,688.5
134,00854,PORCA REBITE M4 X 10 MM ZB,6405,3,696,28.59375,72.45088118841329,6405,27,1230,246.34615384615384
135,00855,"REBITE AL 3,2X 9,00 MM ",31964,2,1600,27.18027210884354,60.52178635206535,31964,430,2756,1229.3846153846155
136,00856,"ANEL MOLA P/ LAMPA DICR 1,50MM",55,1,16,9.166666666666666,6.645800679125628,55,1,44,13.75
137,00859,SOQUETE P/ DICROICA GU 10 C/CABO 15CM ,13675,1,156,22.199675324675326,22.995808735650286,13675,100,1231,525.9615384615385
138,00917,"BRACO ALUMINIO 1.1/ 2X1,58X450MM CURVO",798,50,200,159.6,64.89067729651156,798,198,200,199.5
139,00923,COPO ESTAMPADO P/ SPOT AL ESC  LIN LUMEN,410,2,180,58.57142857142857,64.05949615489531,410,6,222,102.5
140,00925,COPO ESTAMPADO P/ SPOT AL LIN LUMEN,981,389,592,490.5,143.54267658086914,981,389,592,490.5
141,00926,COPO ESTAMPADO P/ SPOT AL LIN STAR,300,300,300,300.0,,300,300,300,300.0
142,00928,COPO REPUXADO P/ SPOT AL ESC LIN RETRO,130,4,40,16.25,12.79229678919533,130,4,40,18.571428571428573
143,00929,COPO REPUXADO P/ SPOT AL LIN FLASH,54,2,28,13.5,11.239810200058244,54,2,44,18.0
144,00930,COPO REPUXADO P/ SPOT AL LIN RETRO,2443,400,566,488.6,59.65567869029737,2443,400,566,488.6
145,00933,DISCO GR 3 FURO AL ESC,254,1,90,14.11111111111111,21.57310114031957,254,3,147,23.09090909090909
146,00935,"DISCO AL 170MM X 21MM X 0,7  P/ TETO GR",470,120,200,156.66666666666666,40.41451884327381,470,120,350,235.0
147,00936,DISCO PEQ 1 FURO AL ESC,4,4,4,4.0,,4,4,4,4.0
148,00937,DISCO PEQ 2 FURO AL ESC,145,1,24,13.181818181818182,7.222439779163019,145,1,24,16.11111111111111
149,00939,DISCO AL 130MM X 21MM  P/ TETO PQ,1141,300,441,380.3333333333333,72.5281554524402,1141,441,700,570.5
150,00940,ELE ACO ZINCADO P/ SPOT C/ ROSCA,13621,12,1000,358.44736842105266,325.81886008560366,13621,12,1779,801.2352941176471
151,00941,ELE ACO ZINCADO P/ ESPETO C/ ROSCA,938,100,400,234.5,157.3562836368475,938,100,500,312.6666666666667
152,00943,ARTICULADOR INJ METALIZADO CR,14472,1,250,21.697151424287856,26.657059772549488,14472,202,1014,556.6153846153846
153,00944,NIPEL INJ 35MM METALIZADO CR,7304,1,198,14.265625,17.42604586141079,7304,76,528,280.9230769230769
154,00945,PRENSA CABO FEMEA INJ METALIZADO CR,50,1,12,7.142857142857143,5.047394424471945,50,3,24,10.0
155,00949,CONJ SOQ 35 CM P/ SPOT C/ L INJ PEQ BR,2596,12,576,86.53333333333333,109.21403640158366,2596,24,756,236.0
156,00950,CONJ SOQ 35 CM P/ SPOT C/ L INJ PEQ PR,362,2,216,120.66666666666667,108.89138319138634,362,146,216,181.0
157,00952,CONJ SOQ 40 CM PARALELO BR,702,1,48,9.616438356164384,7.786437883672234,702,4,95,29.25
158,00953,CONJ SOQ 40 CM PARALELO PR,8239,1,270,12.793478260869565,17.9999798085551,8239,104,899,316.88461538461536
159,00955,CONJ SOQ 90 CM PARALELO PR,3310,1,164,7.339246119733924,11.166924906832948,3310,46,302,127.3076923076923
160,00956,CONJ SOQ 35 CM PARALELO PR (ESPETO INJ),1513,12,96,18.228915662650603,13.425789981030974,1513,12,168,63.041666666666664
161,00959,CONJ SOQ 26 CM PARAL BR C/CHAP P/ SPOT,10349,1,264,19.48964218455744,22.255069086848636,10349,144,826,398.03846153846155
162,00960,CONJ SOQ 35 CM L NOVO INJ BR,132,12,120,66.0,76.36753236814714,132,12,120,66.0
163,00961,CONJ SOQ 35 CM L NOVO INJ PR,911,2,240,43.38095238095238,53.80564672083794,911,2,240,70.07692307692308
164,00992,HASTE DE ALUMINIO DO ESPETO,1025,3,70,21.354166666666668,16.40769096171169,1025,12,118,48.80952380952381
165,00993,"PONTEIRA INTERNA PR 2""",1719,1,200,10.052631578947368,27.683986273209143,1719,4,233,66.11538461538461
166,00996,CONE ESC REPUX PEND AL 270-271 PC,6,6,6,6.0,,6,6,6,6.0
167,00998,CHAPEU REPUX PEND AL 271 PB,154,2,97,38.5,40.86155487333622,154,2,97,38.5
168,00999,CHAPEU REPUX PEND AL 272 PB,14,2,4,2.8,1.0954451150103324,14,4,6,4.666666666666667
169,01000,CHAPEU REPUX PEND AL 273 PB,167,49,118,83.5,48.79036790187178,167,49,118,83.5
170,01001,CHAPEU REPUX PEND AL 274 PB,300,300,300,300.0,,300,300,300,300.0
171,01003,CONE REPUX PEND AL 270-271 PC,222,1,54,7.161290322580645,12.691458477242476,222,2,58,17.076923076923077
172,01004,CONE REPUX PEND AL 272 PC,14,2,4,2.8,1.0954451150103321,14,4,6,4.666666666666667
173,01005,CONE REPUX PEND AL 273 PC,39,1,10,4.333333333333333,3.3541019662496847,39,1,19,4.875
174,01006,CONE REPUX PEND AL 274 PC,321,1,70,10.7,16.69431040804022,321,6,155,24.692307692307693
175,01009,CORPO DO ARTICU DA LUMINARIA,11807,1181,3000,1967.8333333333333,778.65689919673,11807,1181,4552,2361.4
176,01010,PINO DO ARTICU DA LUMINARIA,23614,2362,6000,3935.6666666666665,1557.31379839346,23614,2362,9104,4722.8
177,01011,CX PAP SIMPLES KRAFT REF 270/ 271,77,1,7,2.8518518518518516,1.6572382889731778,77,2,18,6.416666666666667
178,01012,CX PAP SIMPLES KRAFT REF 272,14,2,4,3.5,1.0,14,4,6,4.666666666666667
179,01013,CX PAP SIMPLES PARDA REF 273,33,1,6,3.6666666666666665,2.0,33,1,18,4.714285714285714
180,01014,CX PAP SIMPLES KRAFT REF 274/ 1,112,1,18,4.869565217391305,3.320793276340718,112,4,24,9.333333333333334
181,01015,CX PAP SIMPLES KRAFT REF 274/ 2-3,91,1,20,5.055555555555555,6.053411505066642,91,2,61,11.375
182,01016,CX PAP SIMPLES MASTER REF 270/ 271,3022,0,25,2.587328767123288,2.8742708871308427,3022,33,202,116.23076923076923
183,01017,CX PAP SIMPLES MASTER REF 272,3,0,1,0.6,0.5477225575051662,3,0,1,0.75
184,01018,CX PAP SIMPLES MASTER REF 273,1229,0,25,1.4683393070489845,2.540676498756953,1229,2,162,47.26923076923077
185,01019,CX PAP SIMPLES MASTER REF 274/ 1,22,0,3,0.55,0.7493587001820032,22,0,5,1.2941176470588236
186,01020,CX PAP SIMPLES MASTER REF 274/ 2,13,0,5,1.3,2.0027758514399734,13,0,10,2.6
187,01021,CX PAP SIMPLES MASTER REF 274/ 3,296,0,18,1.6723163841807909,2.1729148184922518,296,3,36,11.384615384615385
188,01030,CX PAP SIMPLES MASTER REF: 114/ 115,1175,0,45,2.4176954732510287,3.147313637344476,1175,21,86,45.19230769230769
189,01031,CX PAP DUPLA KRAFT REF: 116,655,1,36,5.368852459016393,6.251215841635362,655,2,63,27.291666666666668
190,01033,LAMINA POLICAR LINHA DE VILLE,634,1,80,12.192307692307692,14.48195423593461,634,1,128,33.36842105263158
191,01035,LAMINA POLICAR LINHA EXCLUSIVE GR,16,2,10,5.333333333333333,4.163331998932265,16,2,10,5.333333333333333
192,01038,CANECA EXPANDIDA FURADA,1377,465,912,688.5,316.07673119038674,1377,465,912,688.5
193,01039,DISCO PEQ 1 FURO AL,3877,5,800,298.2307692307692,287.79742697661317,3877,182,843,484.625
194,01040,DISCO PEQ 2 FURO AL,7219,4,600,300.7916666666667,227.39756015032097,7219,100,1000,481.26666666666665
195,01041,DISCO PEQ 3 FURO AL,1000,500,500,500.0,0.0,1000,500,500,500.0
196,01042,DISCO GR 3 FURO AL,3978,36,958,397.8,321.12642024252347,3978,96,958,442.0
197,01043,DISCO GR 4 FURO AL,460,2,200,38.333333333333336,75.58058111991627,460,12,209,92.0
198,01061,ETIQUETA TAG EM CARTÃO TRIPLEX 350 GR,6,2,4,3.0,1.4142135623730951,6,2,4,3.0
199,01067,CX PAP SIMPLES MASTER REF: 111/ 112,575,0,21,2.467811158798283,2.6555152299693336,575,3,39,22.115384615384617
200,01068,CX PAP SIMPLES MASTER REF: 235/ 236,180,0,6,1.3740458015267176,1.36063264619297,180,1,26,7.2
201,01069,CX PAP SIMPLES MASTER REF: 237,210,0,10,1.105263157894737,1.28461539102888,210,1,21,8.076923076923077
202,01084,CONJ SOQ 26 CM PARAL BR S/ CHAPINHA,2428,1,76,9.751004016064257,10.855829831320898,2428,16,269,97.12
203,01087,"TUBO ALUMINIO 2""X580MM P/ ESTAMPAR",4451,93,400,171.19230769230768,79.10550890084417,4451,195,746,370.9166666666667
204,01088,"TUBO ALUMINIO 2""X580MM ESTAMPADO",2903,2,294,131.95454545454547,73.25784682347769,2903,93,338,223.30769230769232
205,01092,"DISCO AL PQ 1FURO 10MM P/ ""SUP SOQ""",300,300,300,300.0,,300,300,300,300.0
206,01095,"SACO LISO PE 50X65X0,025",2193,1,72,7.26158940397351,9.893172657923682,2193,5,182,84.34615384615384
207,01127,CX PAP SIMPLES KRAFT REF287/ 2 ABA TOTA,6,1,5,3.0,2.8284271247461903,6,1,5,3.0
208,01161,CX PAP SIMPLES BRANCA REF 118,6,6,6,6.0,,6,6,6,6.0
209,01174,CX PAP SIMPLES KRAFT REF 119,645,1,60,13.4375,12.618639118046342,645,1,104,32.25
210,01175,CX PAP SIMPLES KRAFT REF 124,114,4,29,6.705882352941177,6.141708901868772,114,4,29,10.363636363636363
211,01176,CX PAP SIMPLES MASTER REF 119,377,0,15,2.016042780748663,2.454918117962777,377,5,47,14.5
212,01215,"TUBO AL 1.1/ 2 X180MMXFURO 65 P/SUP ""U""",400,200,200,200.0,0.0,400,200,200,200.0
213,01218,"ESPA AL 1""1/2 X 50 XB.L 1L  P/SUP ""U""",1611,2,500,179.0,182.86880543165364,1611,2,500,201.375
214,01219,"ESPACADOR AL 1"" X 50MM 2 B.L ENCAIXE 2""",621,1,313,77.625,116.44120220707345,621,4,373,124.2
215,01222,SAPATA ALUMI 2X160X160MM C/ ENG 1.1/2,727,8,161,103.85714285714286,68.36770331920516,727,16,161,121.16666666666667
216,01223,SAPATA ALUMI 3X200X200MM C/ ENG  2'',1583,1,200,83.3157894736842,56.173394880473985,1583,2,296,113.07142857142857
217,01254,"CABO 1,10MT PARAL PR",554,54,200,110.8,53.69543742255947,554,54,300,184.66666666666666
218,01255,"PARAF AA CAB PAN PHIL 2,9X13 ZB",26444,2,720,59.2914798206278,83.31502565730341,26444,156,4200,1057.76
219,01256,"BOBINA POLICAR TEXTU 0,38X930MMX  210 MT",31,7,9,7.75,0.9574271077563381,31,7,9,7.75
220,01281,"CONJ SOQ 1,10 MT PARALELO PR",12,2,10,6.0,5.656854249492381,12,2,10,6.0
221,01382,PINO TRAVA ANEL PLUS 135MM PPK NATURAL,44,1,12,4.0,3.376388603226826,44,1,12,4.888888888888889
222,01384,CX PAP SIMPLES KRAFT REF 113,3297,1,270,12.929411764705883,19.627307970186692,3297,26,402,126.8076923076923
223,01385,CX PAP SIMPLES KRAFT REF 114/ 115,6378,1,270,15.007058823529412,18.547553545099262,6378,102,481,245.30769230769232
224,01391,CX PAP SIMPLES KRAFT REF: 110,948,1,36,8.464285714285714,6.194924646603168,948,4,112,36.46153846153846
225,01392,CX PAP SIMPLES KRAFT REF: 111/ 112,2209,1,84,10.620192307692308,10.928179059083,2209,12,142,84.96153846153847
